post_id,data_publicacao,texto,toxicity_score
PA008240,2023-10-03 02:08:58,Nao aguento mais esse povo de fora tomando emprego de brasileiro honesto Fora.,0.8586
PA008241,2023-10-03 02:09:07,Esse refugiado que chega que nao fala portugues e nao tem interesse em aprender Nao vou ficar calado sobre isso.,0.8396
PA008242,2023-10-03 02:58:40,Chega de invasao de trazendo problemas para a nossa comunidade Vai embora pra sua terra.,0.8643
PA008243,2023-10-03 03:04:19,"Esse povo estrangeiro que invade o pais que nao se integra mas exige direitos iguais Cada um no seu pais, simples assim.",0.8033
PA008244,2023-10-03 03:57:18,Esse pessoal de outro pais querendo se beneficiar do sistema publico sem contribuir Ate quando isso vai continuar?,0.7307
PA008245,2023-10-03 04:09:46,Nao aguento mais esse povo de fora sem qualquer respaldo legal querendo disputar espaco Vai embora pra sua terra.,0.7397
PA008246,2023-10-03 04:45:27,Chega de invasao de explorando nosso sistema de saude e previdencia Vai embora pra sua terra.,0.8121
PA008247,2023-10-03 04:56:28,"Nao aguento mais esse povo de fora invadindo o territorio nacional como se fosse terra sem dono Cada um no seu pais, simples assim.",0.8553
PA008248,2023-10-03 05:57:49,Imigrante ilegal que chega sem documentos que nao respeita nossa cultura e nossos costumes Chega dessa invasao silenciosa.,0.8477
PA008249,2023-10-03 06:08:29,Imigrante ilegal que chega sem documentos que foi ao pais sem ser convidado Nao ha mais espaco.,0.6786
PA008250,2023-10-03 07:38:19,"Imigrante ilegal que chega sem documentos que nao respeita nossa cultura e nossos costumes Cada um no seu pais, simples assim.",0.8197
PA008251,2023-10-03 08:40:13,Esse pessoal de outro pais explorando nosso sistema de saude e previdencia Cansei desse descaso com quem nasceu aqui.,0.816
PA008252,2023-10-03 08:52:54,Esse refugiado que chega chegando sem documentos validos Esse pais e dos brasileiros.,0.9678
PA008253,2023-10-03 09:52:16,Esse gringo que aparece aqui sem ser chamado ocupando vaga em hospital e escola que deveria ser do brasileiro Nao vou ficar calado sobre isso.,0.8369
PA008254,2023-10-03 10:45:08,Forasteiro que vem de longe explorar trazendo problemas para a nossa comunidade Chega dessa invasao silenciosa.,0.6335
PA008255,2023-10-03 10:58:19,Esse refugiado que chega usando servico publico sem ter contribuido nada Nao ha mais espaco.,0.7943
PA008256,2023-10-03 11:03:00,Estrangeiro que nao tem nem documento explorando nosso sistema de saude e previdencia Esse pais e dos brasileiros.,0.727
PA008257,2023-10-03 11:30:14,Esse pessoal de outro pais querendo se beneficiar do sistema publico sem contribuir Chega dessa invasao silenciosa.,0.7516
PA008258,2023-10-03 12:41:18,Quem nao e daqui e quer mandar usando servico publico sem ter contribuido nada Cansei desse descaso com quem nasceu aqui.,0.9051
PA008259,2023-10-03 13:00:15,Forasteiro que vem de longe explorar usando servico publico sem ter contribuido nada Ate quando isso vai continuar?,0.798
PA008260,2023-10-03 13:00:56,Gente de fora que nao foi convidada que nao respeita nossa cultura e nossos costumes O brasileiro sofre enquanto isso acontece.,0.79
PA008261,2023-10-03 13:26:38,Quem nao e daqui e quer mandar ocupando vaga em hospital e escola que deveria ser do brasileiro Ate quando isso vai continuar?,0.7943
PA008262,2023-10-03 14:02:54,Chega de invasao de chegando sem documentos validos Chega dessa invasao silenciosa.,0.6243
PA008263,2023-10-03 14:04:17,Esse pessoal de outro pais usando servico publico sem ter contribuido nada Esse pais e dos brasileiros.,0.8131
PA008264,2023-10-03 15:30:39,Esse pessoal de outro pais que nao respeita nossa cultura e nossos costumes Cansei desse descaso com quem nasceu aqui.,0.7328
PA008265,2023-10-03 15:41:23,Leitura no jardim com tempo agradavel.,0.0591
PA008266,2023-10-03 17:32:54,"Forasteiro que vem de longe explorar ignorando as leis e vivendo como bem entende Cada um no seu pais, simples assim.",1.0
PA008267,2023-10-03 19:35:47,"Estrangeiro sem visto regularizado invadindo o territorio nacional como se fosse terra sem dono Nao e preconceito, e realidade.",0.7786
PA008268,2023-10-03 20:00:07,Gente de fora que nao foi convidada chegando sem documentos validos Alguem precisa falar a verdade.,0.7393
PA008269,2023-10-03 20:33:42,Esse refugiado que chega que foi ao pais sem ser convidado O brasileiro sofre enquanto isso acontece.,0.8586
PA008270,2023-10-03 20:33:52,Imigrante ilegal que chega sem documentos que tira recursos que sao dos cidadaos daqui Fora.,0.8754
PA008271,2023-10-03 20:49:08,"Esse refugiado que chega usando servico publico sem ter contribuido nada Cada um no seu pais, simples assim.",0.8807
PA008272,2023-10-03 21:17:40,Esse pessoal de outro pais que nao fala portugues e nao tem interesse em aprender Esse pais e dos brasileiros.,0.8165
PA008273,2023-10-03 21:25:47,Nao aguento mais esse povo de fora querendo se beneficiar do sistema publico sem contribuir Vai embora pra sua terra.,0.6555
PA008274,2023-10-03 21:32:22,Quem nao e daqui e quer mandar invadindo o territorio nacional como se fosse terra sem dono Alguem precisa falar a verdade.,0.6875
PA008275,2023-10-03 21:38:36,"Pipoca e serie boa na sexta, programa perfeito.",0.0
PA008276,2023-10-03 21:41:50,Quem nao e daqui e quer mandar que nao se integra mas exige direitos iguais Cansei desse descaso com quem nasceu aqui.,0.8107
PA008277,2023-10-03 21:59:23,Esse gringo que aparece aqui sem ser chamado invadindo o territorio nacional como se fosse terra sem dono Esse pais e dos brasileiros.,0.7285
PA008278,2023-10-03 22:58:16,Gente de fora que nao foi convidada trazendo problemas para a nossa comunidade Fora.,0.7553
PA008279,2023-10-03 23:14:18,"Imigrante ilegal que chega sem documentos invadindo o territorio nacional como se fosse terra sem dono Nao e preconceito, e realidade.",0.7312
PA008280,2023-10-03 23:40:51,Esse povo estrangeiro que invade o pais usando servico publico sem ter contribuido nada Nao vou ficar calado sobre isso.,0.6336
PA008281,2023-10-03 23:44:05,Quem nao e daqui e quer mandar que nao respeita nossa cultura e nossos costumes Nao vou ficar calado sobre isso.,0.6878
PA008282,2023-10-04 00:28:23,"Esse povo estrangeiro que invade o pais trazendo problemas para a nossa comunidade Cada um no seu pais, simples assim.",0.8752
PA008283,2023-10-04 00:51:56,Imigrante que entra ilegalmente tomando emprego de brasileiro honesto Vai embora pra sua terra.,0.7996
PA008284,2023-10-04 03:46:09,"Passeio com o cachorro no parque, ele adorou.",0.0
PA008285,2023-10-04 04:04:05,Estrangeiro que nao tem nem documento trazendo problemas para a nossa comunidade Ate quando isso vai continuar?,0.9273
PA008286,2023-10-04 04:07:09,"Esse povo estrangeiro que invade o pais que nao respeita nossa cultura e nossos costumes Cada um no seu pais, simples assim.",0.7145
PA008287,2023-10-04 04:41:41,Esse povo estrangeiro que invade o pais sem qualquer respaldo legal querendo disputar espaco Chega dessa invasao silenciosa.,0.7827
PA008288,2023-10-04 05:14:53,Esse refugiado que chega explorando nosso sistema de saude e previdencia Cansei desse descaso com quem nasceu aqui.,0.8009
PA008289,2023-10-04 05:39:33,Jogo novo me viciou de um jeito bom.,0.1311
PA008290,2023-10-04 05:43:33,Chega de invasao de que nao se integra mas exige direitos iguais Ate quando isso vai continuar?,0.7237
PA008291,2023-10-04 05:57:58,Chega de invasao de invadindo o territorio nacional como se fosse terra sem dono Alguem precisa falar a verdade.,0.9128
PA008292,2023-10-04 06:04:15,Imigrante ilegal que chega sem documentos sem qualquer respaldo legal querendo disputar espaco Chega dessa invasao silenciosa.,0.9579
PA008293,2023-10-04 06:28:55,Terminei o trabalho da faculdade com antecedencia.,0.0339
PA008294,2023-10-04 08:45:26,Nao aguento mais esse povo de fora usando servico publico sem ter contribuido nada Cansei desse descaso com quem nasceu aqui.,0.7918
PA008295,2023-10-04 09:20:33,"Museu da cidade muito interessante, aprendi bastante.",0.0338
PA008296,2023-10-04 10:48:58,Nao aguento mais esse povo de fora que foi ao pais sem ser convidado Cansei desse descaso com quem nasceu aqui.,0.7985
PA008297,2023-10-04 11:11:00,Caminhada ate a estacao foi otima hoje.,0.0783
PA008298,2023-10-04 11:39:36,Imigrante que entra ilegalmente recebendo auxilio que deveria ir para o brasileiro Nao vou ficar calado sobre isso.,0.8645
PA008299,2023-10-04 11:50:24,"Sopa de legumes no frio, reconfortante e gostosa.",0.1033
PA008300,2023-10-04 12:14:35,"Meditacao de manha, comecando o dia muito bem.",0.0826
PA008301,2023-10-04 12:33:43,Esse povo estrangeiro que invade o pais invadindo o territorio nacional como se fosse terra sem dono Nao vou ficar calado sobre isso.,0.6692
PA008302,2023-10-04 12:55:26,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.1045
PA008303,2023-10-04 13:04:38,Gente que vem la de fora sem respeito trazendo problemas para a nossa comunidade Nao ha mais espaco.,0.9366
PA008304,2023-10-04 13:40:34,Quem nao e daqui e quer mandar ocupando vaga em hospital e escola que deveria ser do brasileiro Nao vou ficar calado sobre isso.,0.9049
PA008305,2023-10-04 13:48:00,"Esse pessoal de outro pais ignorando as leis e vivendo como bem entende Nao e preconceito, e realidade.",0.7717
PA008306,2023-10-04 15:34:13,Imigrante ilegal que chega sem documentos que nao respeita nossa cultura e nossos costumes Alguem precisa falar a verdade.,0.8693
PA008307,2023-10-04 16:18:48,Gente que vem la de fora sem respeito que nao se integra mas exige direitos iguais Fora.,0.7296
PA008308,2023-10-04 16:55:51,Estrangeiro que nao tem nem documento ignorando as leis e vivendo como bem entende Ate quando isso vai continuar?,0.9535
PA008309,2023-10-04 17:56:01,Podcast sobre tecnologia muito interessante.,0.1365
PA008310,2023-10-04 18:04:16,Imigrante que entra ilegalmente sem qualquer respaldo legal querendo disputar espaco Esse pais e dos brasileiros.,0.9907
PA008311,2023-10-04 18:32:12,Estrangeiro sem visto regularizado querendo se beneficiar do sistema publico sem contribuir Fora.,0.8447
PA008312,2023-10-04 18:36:17,Jantar simples mas gostoso com a familia.,0.0685
PA008313,2023-10-04 19:30:26,"Museu da cidade muito interessante, aprendi bastante.",0.0806
PA008314,2023-10-04 20:12:08,Forasteiro que vem de longe explorar tomando emprego de brasileiro honesto Ate quando isso vai continuar?,0.7221
PA008315,2023-10-04 21:12:07,Esse gringo que aparece aqui sem ser chamado ocupando vaga em hospital e escola que deveria ser do brasileiro Vai embora pra sua terra.,0.9168
PA008316,2023-10-04 22:50:35,Nao aguento mais esse povo de fora ignorando as leis e vivendo como bem entende Fora.,0.7897
PA008317,2023-10-04 23:48:30,"Gente que vem la de fora sem respeito trazendo problemas para a nossa comunidade Nao e preconceito, e realidade.",0.9034
PA008318,2023-10-05 01:05:54,Esse pessoal de outro pais usando servico publico sem ter contribuido nada Ate quando isso vai continuar?,0.7947
PA008319,2023-10-05 02:19:52,Estrangeiro que nao tem nem documento querendo se beneficiar do sistema publico sem contribuir O brasileiro sofre enquanto isso acontece.,0.7803
PA008320,2023-10-05 02:34:20,Imigrante que entra ilegalmente que foi ao pais sem ser convidado Fora.,0.7578
PA008321,2023-10-05 04:08:17,Esse pessoal de outro pais invadindo o territorio nacional como se fosse terra sem dono Fora.,0.7866
PA008322,2023-10-05 04:45:51,Esse gringo que aparece aqui sem ser chamado tomando emprego de brasileiro honesto Ate quando isso vai continuar?,0.6679
PA008323,2023-10-05 04:46:47,"Estrangeiro sem visto regularizado ocupando vaga em hospital e escola que deveria ser do brasileiro Cada um no seu pais, simples assim.",0.8383
PA008324,2023-10-05 04:47:57,Quem nao e daqui e quer mandar que nao se integra mas exige direitos iguais Fora.,0.8518
PA008325,2023-10-05 05:21:20,Quem nao e daqui e quer mandar tomando emprego de brasileiro honesto O brasileiro sofre enquanto isso acontece.,0.9002
PA008326,2023-10-05 06:49:46,Estrangeiro sem visto regularizado recebendo auxilio que deveria ir para o brasileiro Vai embora pra sua terra.,0.8706
PA008327,2023-10-05 07:57:12,Quem nao e daqui e quer mandar invadindo o territorio nacional como se fosse terra sem dono Ate quando isso vai continuar?,0.7566
PA008328,2023-10-05 08:03:00,Quem nao e daqui e quer mandar trazendo problemas para a nossa comunidade Esse pais e dos brasileiros.,0.7563
PA008329,2023-10-05 08:50:17,Estrangeiro sem visto regularizado recebendo auxilio que deveria ir para o brasileiro Nao ha mais espaco.,0.8743
PA008330,2023-10-05 09:07:22,Chega de invasao de que nao se integra mas exige direitos iguais Nao ha mais espaco.,0.7602
PA008331,2023-10-05 09:24:00,Gente que vem la de fora sem respeito ignorando as leis e vivendo como bem entende Alguem precisa falar a verdade.,0.8283
PA008332,2023-10-05 11:04:46,Imigrante ilegal que chega sem documentos chegando sem documentos validos Nao vou ficar calado sobre isso.,0.7623
PA008333,2023-10-05 11:24:23,Quem nao e daqui e quer mandar sem qualquer respaldo legal querendo disputar espaco Cansei desse descaso com quem nasceu aqui.,0.8437
PA008334,2023-10-05 11:51:34,Gente que vem la de fora sem respeito invadindo o territorio nacional como se fosse terra sem dono Vai embora pra sua terra.,0.8689
PA008335,2023-10-05 12:11:04,Terminei o trabalho da faculdade com antecedencia.,0.0854
PA008336,2023-10-05 12:33:20,Esse gringo que aparece aqui sem ser chamado que nao fala portugues e nao tem interesse em aprender Nao ha mais espaco.,0.8851
PA008337,2023-10-05 13:08:28,Esse refugiado que chega que nao respeita nossa cultura e nossos costumes Esse pais e dos brasileiros.,0.7612
PA008338,2023-10-05 13:11:30,Esse gringo que aparece aqui sem ser chamado que nao se integra mas exige direitos iguais Fora.,0.9607
PA008339,2023-10-05 13:36:39,"Imigrante ilegal que chega sem documentos tomando emprego de brasileiro honesto Nao e preconceito, e realidade.",0.7294
PA008340,2023-10-05 13:37:17,Estrangeiro sem visto regularizado explorando nosso sistema de saude e previdencia Esse pais e dos brasileiros.,0.9365
PA008341,2023-10-05 13:45:00,"Passeio no interior no fim de semana, natureza linda.",0.121
PA008342,2023-10-05 14:04:16,Gente que vem la de fora sem respeito invadindo o territorio nacional como se fosse terra sem dono Esse pais e dos brasileiros.,0.8204
PA008343,2023-10-05 15:35:59,Estrangeiro sem visto regularizado tomando emprego de brasileiro honesto Nao ha mais espaco.,0.9174
PA008344,2023-10-05 15:56:21,"Nao aguento mais esse povo de fora ignorando as leis e vivendo como bem entende Nao e preconceito, e realidade.",0.8652
PA008345,2023-10-05 16:32:12,"Chega de invasao de querendo se beneficiar do sistema publico sem contribuir Cada um no seu pais, simples assim.",0.8319
PA008346,2023-10-05 16:35:28,Imigrante ilegal que chega sem documentos que nao se integra mas exige direitos iguais Cansei desse descaso com quem nasceu aqui.,0.73
PA008347,2023-10-05 16:57:23,Estrangeiro que nao tem nem documento que tira recursos que sao dos cidadaos daqui Nao ha mais espaco.,0.8368
PA008348,2023-10-05 18:05:13,Chega de invasao de querendo se beneficiar do sistema publico sem contribuir Ate quando isso vai continuar?,0.8771
PA008349,2023-10-05 18:48:25,"Cuidando das plantas em casa, muito terapeutico.",0.1411
PA008350,2023-10-05 18:56:01,Esse povo estrangeiro que invade o pais explorando nosso sistema de saude e previdencia Vai embora pra sua terra.,0.7932
PA008351,2023-10-05 19:06:10,Imigrante que entra ilegalmente trazendo problemas para a nossa comunidade Ate quando isso vai continuar?,0.6583
